,anime_name,anime_genre,character_name,character_mbti_type,character_enneagram_type
4615,Yuukoku no Moriarty,Mystery,Moneypenny,ISTJ,1w9
4616,Yuukoku no Moriarty,Mystery,Count Blitz Enders,ESTJ,3w4
4617,Yuukoku no Moriarty,Mystery,William Moriarty,ESTJ,8w7
4618,Yuukoku no Moriarty,Mystery,Mary Morstan,INFJ,9w1
4619,Yuukoku no Moriarty,Mystery,Lestrade,ISTJ,1w9
4620,Yuukoku no Moriarty,Mystery,Alexander Brighton,ESTJ,6w7
4621,Yuukoku no Moriarty,Mystery,Lord Moriarty,ESTJ,3w2
4622,Yuukoku no Moriarty,Mystery,Lord Baxter,ESTJ,3w4
4623,Yuukoku no Moriarty,Mystery,Helena,ENFP,1w2
4624,Yuukoku no Moriarty,Mystery,Jack The Ripper,ESTP,8w9
4625,Yuukoku no Moriarty,Mystery,Simon,ISTJ,1w9
4626,Yuukoku no Moriarty,Mystery,Earl of Argleton,ISTJ,1w9
4627,Yuukoku no Moriarty,Mystery,Frida Macauley,ENFP,7w6
4628,Yuukoku no Moriarty,Mystery,Lucian Atwood,ISFJ,2w1
4629,Yuukoku no Moriarty,Mystery,Madam Moriarty,ESTJ,3w2
4630,Yuukoku no Moriarty,Mystery,Michelle Burton,ISFP,4w3
4631,Yuukoku no Moriarty,Mystery,Mr. Burton,ISTJ,9w1
4632,Yuukoku no Moriarty,Mystery,Stamford,ISFJ,6w5
4633,Yuukoku no Moriarty,Mystery,Mr.Eden,ISFJ,9w1
4634,Yuukoku no Moriarty,Mystery,Ruskin,INFP,1w2
4635,Yuukoku no Moriarty,Mystery,Sam Whiteley,ISFJ,9w1
4636,Yuukoku no Moriarty,Mystery,Harry,ESTP,7w8
4637,Yuukoku no Moriarty,Mystery,Wiggins,ENTP,7w8
4638,Yuukoku no Moriarty,Mystery,Dudley Bale,ENTP,7w8
4639,Yuukoku no Moriarty,Mystery,Stanley,ENFP,9w1
4640,Yuukoku no Moriarty,Mystery,Good Morning Shaw,INTP,5w6
4641,Yuukoku no Moriarty,Mystery,Good Night Lowe,ESTP,9w1
4642,Ouran Koukou Host Club,Shoujo,Haruhi Fujioka,ISTJ,9w1
4643,Ouran Koukou Host Club,Shoujo,Tamaki Suoh,ENFJ,2w3
4644,Ouran Koukou Host Club,Shoujo,Kyouya Ootori,INTJ,3w4
4645,Ouran Koukou Host Club,Shoujo,"Mitsukuni ""Hani (Honey)"" Haninozuka",ENFP,2w3
4646,Ouran Koukou Host Club,Shoujo,Kaoru Hitachiin,INFJ,9w8
4647,Ouran Koukou Host Club,Shoujo,Hikaru Hitachiin,ESTP,7w8
4648,Ouran Koukou Host Club,Shoujo,Renge Houshakuji,ENFP,4w3
4649,Ouran Koukou Host Club,Shoujo,Ryoji “Ranka” Fujioka,ENFJ,4w3
4650,Ouran Koukou Host Club,Shoujo,Benio Amakusa,ENFJ,3w4
4651,Ouran Koukou Host Club,Shoujo,Éclair Tonnerre,INTJ,3w4
4652,Ouran Koukou Host Club,Shoujo,Takashi “Mori” Morinozuka,ISTP,9w8
4653,Ouran Koukou Host Club,Shoujo,Ritsu Kasanoda,ISFP,4w5
4654,Ouran Koukou Host Club,Shoujo,Umehito Nekozawa,INFP,4w5
4655,Ouran Koukou Host Club,Shoujo,Shiro Takaoji,ISTP,6w5
4656,Ouran Koukou Host Club,Shoujo,Chizuru “Suzuran” Maihara,ENTP,4w5
4657,Ouran Koukou Host Club,Shoujo,Seika Ayanokoji,ENTJ,2w3
4658,Ouran Koukou Host Club,Shoujo,Toru Suzushima,ISFJ,9w1
4659,Ouran Koukou Host Club,Shoujo,Mei Yasumura,ESTP,8w7
4660,Ouran Koukou Host Club,Shoujo,The Haruhi From Tamaki’s Brain Theater,ISFJ,2w1
4661,Ouran Koukou Host Club,Shoujo,Anne-Sophie de Grantaine,INFP,4w3
4662,Ouran Koukou Host Club,Shoujo,Yasuchika Haninozuka,ISTJ,1w9
4663,Ouran Koukou Host Club,Shoujo,Kotoko Fujioka,ENFJ,2w1
4664,Ouran Koukou Host Club,Shoujo,Shizue Suoh,ESTJ,3w4
4665,Ouran Koukou Host Club,Shoujo,Ayame Jounouichi,ISTJ,3w4
4666,Ouran Koukou Host Club,Shoujo,Reiko Kanazuki,ESTJ,4w5
4667,Ouran Koukou Host Club,Shoujo,Akito Ootori,ISTJ,3w4
4668,Ouran Koukou Host Club,Shoujo,Yoshio Ootori,ESTJ,8w7
4669,Ouran Koukou Host Club,Shoujo,Kirimi Nekozawa,ENFP,7w6
4670,Ouran Koukou Host Club,Shoujo,Yuzuru Suoh,ENFJ,2w3
4671,Ouran Koukou Host Club,Shoujo,Fuyumi Ootori,ESFJ,2w3
4672,Ouran Koukou Host Club,Shoujo,Satoshi Morinozuka,ESFP,7w6
4673,Ouran Koukou Host Club,Shoujo,Hinako “Hinagiku” Tsuwabuki,ENFP,7w6
4674,Ouran Koukou Host Club,Shoujo,Kanako Kasugazaki,ENFJ,3w2
4675,Ouran Koukou Host Club,Shoujo,Kazukiyo Soga,ISFJ,6w5
4676,Ouran Koukou Host Club,Shoujo,Takeshi Kuze,ESTP,8w7
4677,Ouran Koukou Host Club,Shoujo,The Host Club,ENFJ,2w3
4678,Ouran Koukou Host Club,Shoujo,Tetsuya Sendo,ISFP,2w1
4679,Ouran Koukou Host Club,Shoujo,Akira Komatsuzawa,ISTJ,XwX
4680,Darling in the Franxx,Mecha,Zero Two,ESTP,7w8
4681,Darling in the Franxx,Mecha,Hiro,INFJ,4w5
4682,Darling in the Franxx,Mecha,Kokoro,INFP,9w1
4683,Darling in the Franxx,Mecha,Ichigo,ISFJ,6w5
4684,Darling in the Franxx,Mecha,Miku,ENFP,7w6
4685,Darling in the Franxx,Mecha,9'α,ENTJ,3w2
4686,Darling in the Franxx,Mecha,Futoshi,ISFP,6w7
4687,Darling in the Franxx,Mecha,Nana,ISFJ,2w1
4688,Darling in the Franxx,Mecha,Goro,ENFJ,9w1
4689,Darling in the Franxx,Mecha,Zorome,ESTP,7w8
4690,Darling in the Franxx,Mecha,Mitsuru,ISTJ,6w5
4691,Darling in the Franxx,Mecha,Klaxosaur Princess / 001,ENTJ,8w9
4692,Darling in the Franxx,Mecha,Dr. Franxx,INTP,5w4
4693,Darling in the Franxx,Mecha,Hachi,ISTJ,1w9
4694,Darling in the Franxx,Mecha,9'γ,ISTP,7w8
4695,Darling in the Franxx,Mecha,Ikuno,INTP,5w6
4696,Darling in the Franxx,Mecha,Papa,ENTJ,8w9
4697,Darling in the Franxx,Mecha,Naomi,ISFJ,6w5
4698,Darling in the Franxx,Mecha,Karina Milsa,ENFJ,2w3
4699,Darling in the Franxx,Mecha,9'δ,ENFP,7w8
4700,Darling in the Franxx,Mecha,9'ε,ISFP,9w1
4701,Darling in the Franxx,Mecha,9'β,ISTJ,XwX
4702,Darling in the Franxx,Mecha,Old Woman,ISFJ,2w1
4703,Darling in the Franxx,Mecha,9'θ,ISTJ,XwX
4704,Mob Psycho 100,Supernatural,Arataka Reigen,ENTP,3w4
4705,Mob Psycho 100,Supernatural,"Shigeo ""Mob"" Kageyama",INFP,9w1
4706,Mob Psycho 100,Supernatural,Ritsu Kageyama,INTJ,5w4
4707,Mob Psycho 100,Supernatural,Teruki Hanazawa,ENFJ,3w4
4708,Mob Psycho 100,Supernatural,Ichi Mezato,ENTP,5w4
4709,Mob Psycho 100,Supernatural,Tsubomi Takane,INTJ,3w4
4710,Mob Psycho 100,Supernatural,Toichiro Suzuki,ENTJ,8w9
4711,Mob Psycho 100,Supernatural,Katsuya Serizawa,ISFJ,6w5
4712,Mob Psycho 100,Supernatural,Emi,ESFJ,6w5
4713,Mob Psycho 100,Supernatural,Tome Kurata,ENTP,7w8
4714,Mob Psycho 100,Supernatural,Tsuchiya,ESTJ,8w9
4715,Mob Psycho 100,Supernatural,Minori Asagiri,ESFP,7w8
4716,Mob Psycho 100,Supernatural,Shou Suzuki,ESFP,8w7
4717,Mob Psycho 100,Supernatural,Dimple,ESTP,3w4
4718,Mob Psycho 100,Supernatural,Shinji Kamuro,INFJ,4w3
4719,Mob Psycho 100,Supernatural,Tenga Onigawara,ESTP,8w7
4720,Mob Psycho 100,Supernatural,Momozo Takenaka,ISTP,5w6
4721,Mob Psycho 100,Supernatural,Muraki,ISTJ,XwX
4722,Mob Psycho 100,Supernatural,Mameta Inukawa,ESFJ,2w3
4723,Mob Psycho 100,Supernatural,Toshiki Minegishi,ISTP,5w4
4724,Mob Psycho 100,Supernatural,Nozomu Hatori,INTP,5w6
4725,Mob Psycho 100,Supernatural,Mr. Kageyama,ESFJ,XwX
4726,Mob Psycho 100,Supernatural,Shirihiko Saruta,ESFP,6w7
4727,Mob Psycho 100,Supernatural,Ishiguro,ESTJ,8w7
4728,Mob Psycho 100,Supernatural,Chihiro,ESFJ,XwX
4729,Mob Psycho 100,Supernatural,Jun Sagawa,ESTP,7w8
4730,Mob Psycho 100,Supernatural,Clark Newman,ESTJ,3w4
4731,Mob Psycho 100,Supernatural,Musashi Goda,ENFJ,2w1
4732,Mob Psycho 100,Supernatural,Ryou Shimazaki,ESTP,7w8
4733,Mob Psycho 100,Supernatural,Kaito Shiratori,ESFJ,6w5
4734,Mob Psycho 100,Supernatural,Keiji Mogami,INTJ,5w4
4735,Mob Psycho 100,Supernatural,Yusuke Sakurai,ISTJ,1w9
4736,Mob Psycho 100,Supernatural,Joseph,ESTP,8w7
4737,Mob Psycho 100,Supernatural,Mrs. Suzuki,INFP,9w1
4738,Mob Psycho 100,Supernatural,Human-Faced Dog (Tero),INTP,7w6
4739,Mob Psycho 100,Supernatural,Miyagawa,ESTP,8w7
4740,Mob Psycho 100,Supernatural,Sonic IDW Reigen,ENTP,3w4
4741,Mob Psycho 100,Supernatural,Megumu Koyama,ESTP,8w7
4742,Mob Psycho 100,Supernatural,Kirin Jodo,ESTJ,8w7
4743,Mob Psycho 100,Supernatural,Matsuo,ISFP,4w3
4744,Mob Psycho 100,Supernatural,Haruto Kijibayashi,INTP,6w5
4745,Mob Psycho 100,Supernatural,Psycho Helmet,ENFJ,8w9
4746,Mob Psycho 100,Supernatural,Hikaru Tokugawa,ISTJ,3w4
4747,Mob Psycho 100,Supernatural,Mukai,ENFP,7w6
4748,Mob Psycho 100,Supernatural,Takeuchi,ISTP,9w1
4749,Mob Psycho 100,Supernatural,Terada,ESFP,6w7
4750,Mob Psycho 100,Supernatural,Roshuto Dozen,ENTJ,3w4
4751,Mob Psycho 100,Supernatural,Mrs. Kageyama,ISTJ,1w9
4752,Mob Psycho 100,Supernatural,Rei Kurosaki,ISFP,6w7
4753,Mob Psycho 100,Supernatural,Go Asahi,ESFP,7w6
4754,Mob Psycho 100,Supernatural,Takeshi Hoshino,ESFJ,3w2
4755,Mob Psycho 100,Supernatural,Daichi Shiratori,ISFJ,6w5
4756,Mob Psycho 100,Supernatural,Muto,XXXX,5w6
4757,Mob Psycho 100,Supernatural,Kenji Mitsura,ENFP,XwX
4758,Mob Psycho 100,Supernatural,Hiroshi Shibata,ESFP,8w7
4759,Mob Psycho 100,Supernatural,Otsuki,INTP,5w4
4760,Mob Psycho 100,Supernatural,Fukuda,ESFJ,2w1
4761,Mob Psycho 100,Supernatural,Higashio,ESFP,6w5
4762,Mob Psycho 100,Supernatural,Udo (Wood),ESFP,7w8
4763,Mob Psycho 100,Supernatural,Banshomaru Shinra,ESFJ,3w4
4764,Mob Psycho 100,Supernatural,Mari,ESFP,3w2
4765,Mob Psycho 100,Supernatural,Hideki Yamamura,INTJ,1w9
4766,Mob Psycho 100,Supernatural,Hiroshi Kumagawa,INFP,6w7
4767,Mob Psycho 100,Supernatural,Ryohei Shimura,ESFP,7w6
4768,Mob Psycho 100,Supernatural,Tsuyoshi Edano,ESTP,8w7
4769,Mob Psycho 100,Supernatural,Ceiling Crasher,ISTP,9w8
4770,Mob Psycho 100,Supernatural,Taro,ESTJ,1w2
4771,Mob Psycho 100,Supernatural,Hanako,ESFP,9w1
4772,Mob Psycho 100,Supernatural,Reika Aoba,ESFJ,2w3
4773,Mob Psycho 100,Supernatural,Maki,ENFP,7w6
4774,Mob Psycho 100,Supernatural,Miki,ENFP,6w7
4775,Mob Psycho 100,Supernatural,Keiko,ISFJ,XwX
4776,Mob Psycho 100,Supernatural,Origo Hoshida,ENFJ,3w2
4777,Mob Psycho 100,Supernatural,Kuchisake-onna “The Dragger”,ENTJ,3w4
4778,Mob Psycho 100,Supernatural,Red Raincoat Guy,ESFP,8w7
4779,Mob Psycho 100,Supernatural,Ibogami Hot Springs Matron,ESFJ,2w1
4780,Mob Psycho 100,Supernatural,Takuya Kamuro,INTJ,8w9
4781,Mob Psycho 100,Supernatural,Tokidoki Reigen,ENTP,7w6
4782,Mob Psycho 100,Supernatural,Tokidoki Mob,INFP,9w1
4783,Mob Psycho 100,Supernatural,Haruaki Amakusa,ENFP,XwX
4784,Mob Psycho 100,Supernatural,Dash Granny,ESTP,8w7
4785,Mob Psycho 100,Supernatural,Mariko,XXXX,XwX
4786,Mob Psycho 100,Supernatural,???,ISTP,8w7
4787,Fairy Tail,Shounen,Natsu Dragneel,ESFP,8w7
4788,Fairy Tail,Shounen,Lucy Heartfilia,ENFJ,2w3
4789,Fairy Tail,Shounen,Jellal Fernandes,INFJ,1w9
4790,Fairy Tail,Shounen,Juvia Lockser,INFP,4w5
4791,Fairy Tail,Shounen,Erza Scarlet,ESTJ,6w5
4792,Fairy Tail,Shounen,Zeref Dragneel,INFP,4w5
4793,Fairy Tail,Shounen,Brandish μ,INFP,4w5
4794,Fairy Tail,Shounen,Acnologia,ENTJ,8w7
4795,Fairy Tail,Shounen,Aries,INFP,2w3
4796,Fairy Tail,Shounen,Levy McGarden,INFJ,5w4
4797,Fairy Tail,Shounen,Ultear Milkovich,INTJ,3w4
4798,Fairy Tail,Shounen,Angel / Sorano Aguria,INTP,9w1
4799,Fairy Tail,Shounen,Fairy Tail (Guild),ENFP,7w8
4800,Fairy Tail,Shounen,Selene,INFJ,XwX
4801,Fairy Tail,Shounen,Mavis Vermillion,INFJ,2w1
4802,Fairy Tail,Shounen,Mirajane Strauss,ENFJ,9w1
4803,Fairy Tail,Shounen,Wendy Marvell,ISFJ,2w1
4804,Fairy Tail,Shounen,Carla,INTJ,5w6
4805,Fairy Tail,Shounen,Fried Justine,ISTJ,6w5
4806,Fairy Tail,Shounen,Leo (Loke),ENTP,7w8
4807,Fairy Tail,Shounen,Mystogan (Edolas Jellal),INFJ,1w9
4808,Fairy Tail,Shounen,Gildarts Clive,ISTP,9w8
4809,Fairy Tail,Shounen,Yukino Agria,ISFJ,1w2
4810,Fairy Tail,Shounen,Anna Heartfilia,INFJ,XwX
4811,Fairy Tail,Shounen,Layla Heartfilia,XXXX,9w1
4812,Fairy Tail,Shounen,Michelle Lobster (Imitatia),ISFP,9w1
4813,Fairy Tail,Shounen,Kyôka,ESTJ,8w7
4814,Fairy Tail,Shounen,Edolas Levy,INTP,7w8
4815,Fairy Tail,Shounen,Storm Fullbuster,INTP,5w4
4816,Fairy Tail,Shounen,Yuka Suzuki,XXXX,1w9
4817,Fairy Tail,Shounen,Laxus Dreyar,ENTJ,8w9
4818,Fairy Tail,Shounen,Gray Fullbuster,ISTP,6w5
4819,Fairy Tail,Shounen,Gajeel Redfox,ISTP,8w7
4820,Fairy Tail,Shounen,Happy,ENFP,2w1
4821,Fairy Tail,Shounen,Seilah,INTP,5w6
4822,Fairy Tail,Shounen,Lyon Vastia,ENTJ,3w4
4823,Fairy Tail,Shounen,Rufus Lore,ENTJ,3w2
4824,Fairy Tail,Shounen,Lisanna Strauss,ESFJ,2w1
4825,Fairy Tail,Shounen,Flare Corona,ESFJ,6w7
4826,Fairy Tail,Shounen,Irene Belserion (Scarlet Scourge),ENTJ,3w2
4827,Fairy Tail,Shounen,Larcade Dragneel (White Dragneel),ENFJ,2w1
4828,Fairy Tail,Shounen,Nashi Dragneel,ENFP,7w8
4829,Fairy Tail,Shounen,Makarov Dreyar,ENFJ,9w8
4830,Fairy Tail,Shounen,Midnight (Macbeth),INTJ,5w4
4831,Fairy Tail,Shounen,Evergreen,ESTJ,3w4
4832,Fairy Tail,Shounen,Rogue Cheney,ISFJ,9w8
4833,Fairy Tail,Shounen,Kagura Mikazuchi,ISTJ,6w5
4834,Fairy Tail,Shounen,Meredy,ISFP,2w3
4835,Fairy Tail,Shounen,Panther Lily,ISTP,8w9
4836,Fairy Tail,Shounen,Elfman Strauss,ESFJ,2w1
4837,Fairy Tail,Shounen,Cana Alberona,ESTP,7w8
4838,Fairy Tail,Shounen,Virgo,ISFJ,2w1
4839,Fairy Tail,Shounen,Cobra (Erik),ESTP,6w5
4840,Fairy Tail,Shounen,Minerva Orland,ENTJ,3w4
4841,Fairy Tail,Shounen,Frosch,INFP,2w1
4842,Fairy Tail,Shounen,Ikaruga,ISTP,7w8
4843,Fairy Tail,Shounen,Sho,ENFP,6w7
4844,Fairy Tail,Shounen,Bickslow,ESTP,7w6
4845,Fairy Tail,Shounen,Sting Eucliffe,ESTP,6w7
4846,Fairy Tail,Shounen,Aquarius,ESTJ,8w7
4847,Fairy Tail,Shounen,Silver Fullbuster,ENFJ,3w2
4848,Fairy Tail,Shounen,Doranbalt / Mest Gryder,ENTP,3w4
4849,Fairy Tail,Shounen,Porlyusica,INTJ,5w6
4850,Fairy Tail,Shounen,Lamy,ENFP,6w7
4851,Fairy Tail,Shounen,Zera,INTJ,4w5
4852,Fairy Tail,Shounen,Cherrya Brendy,ESFJ,2w1
4853,Fairy Tail,Shounen,Ichiya Vandarei Kotobuki,ESFP,3w4
4854,Fairy Tail,Shounen,Toma E. Fiore,ESFJ,2w3
4855,Fairy Tail,Shounen,Arcadios,ISTJ,6w5
4856,Fairy Tail,Shounen,Ur,ESFP,7w6
4857,Fairy Tail,Shounen,Taurus,ESFJ,2w3
4858,Fairy Tail,Shounen,Karen Lilica,ESTJ,8w7
4859,Fairy Tail,Shounen,Natsu Dragion,ISFP,6w5
4860,Fairy Tail,Shounen,Edolas Gajeel,ISTJ,8w9
4861,Fairy Tail,Shounen,Erza NightWalker,ESTJ,8w9
4862,Fairy Tail,Shounen,Hughes,ENTP,7w6
4863,Fairy Tail,Shounen,Kinana (Cubellios),ISFJ,XwX
4864,Fairy Tail,Shounen,Simon,ISFJ,9w1
4865,Fairy Tail,Shounen,Hoteye (Richard Buchanan),ESFJ,2w1
4866,Fairy Tail,Shounen,Millianna,ESFP,7w8
4867,Fairy Tail,Shounen,Romeo Conbolt,ESFP,2w1
4868,Fairy Tail,Shounen,Bisca Connel (née Moulin),ISTJ,8w9
4869,Fairy Tail,Shounen,Alzack Connell,ISTP,9w8
4870,Fairy Tail,Shounen,Warrod Sequen,ENFJ,6w7
4871,Fairy Tail,Shounen,Yuri Dreyar,ESTP,7w8
4872,Fairy Tail,Shounen,Hades (Precht Gaebolg),INTJ,8w9
4873,Fairy Tail,Shounen,Jude Heartfilia,ESTJ,2w3
4874,Fairy Tail,Shounen,August,INTJ,1w9
4875,Fairy Tail,Shounen,Brain /zéro,ENTJ,5w4
4876,Fairy Tail,Shounen,Jackal,ENTP,8w7
4877,Fairy Tail,Shounen,Mard Geer Tartaros,INTJ,8w9
4878,Fairy Tail,Shounen,Ajeel Raml,ESTP,7w6
4879,Fairy Tail,Shounen,Dimaria Yesta,ESTP,7w8
4880,Fairy Tail,Shounen,Jacob Lessio,ISTJ,5w6
4881,Fairy Tail,Shounen,Neinhart,ENTP,3w4
4882,Fairy Tail,Shounen,Bloodman,ISTP,1w9
4883,Fairy Tail,Shounen,God Serena,ENTP,XwX
4884,Fairy Tail,Shounen,Wall Eehto,ENTP,7w8
4885,Fairy Tail,Shounen,Ki-su / Keyes,ENTP,5w4
4886,Fairy Tail,Shounen,Tempester,INTP,4w3
4887,Fairy Tail,Shounen,Ezel,ESTP,8w7
4888,Fairy Tail,Shounen,Torafuzar,ISTJ,1w2
4889,Fairy Tail,Shounen,Franmalth,ESFP,9w8
4890,Fairy Tail,Shounen,Igneel,ENFJ,9w8
4891,Fairy Tail,Shounen,Lector,ENTP,8w7
4892,Fairy Tail,Shounen,Bluenote Stinger,ISTJ,5w4
4893,Fairy Tail,Shounen,Grandiné,ESFJ,2w1
4894,Fairy Tail,Shounen,Celestial Spirit King,ENFJ,1w9
4895,Fairy Tail,Shounen,Jura Neekis,ISFJ,9w1
4896,Fairy Tail,Shounen,Jerome,INTJ,5w6
4897,Fairy Tail,Shounen,Yajima,INFJ,1w2
4898,Fairy Tail,Shounen,Ivan Dreyar / Alexei,ESTJ,3w4
4899,Fairy Tail,Shounen,Sherry Blendy,ENFP,3w4
4900,Fairy Tail,Shounen,Atlas Flame,ISTP,7w8
4901,Fairy Tail,Shounen,Jienma Orlando,ESTJ,8w7
4902,Fairy Tail,Shounen,Azuma,ENTJ,8w9
4903,Fairy Tail,Shounen,Lahar,ISTJ,1w9
4904,Fairy Tail,Shounen,Hisui E. Fiore,ENFJ,9w1
4905,Fairy Tail,Shounen,Asuka Connell,ENFP,7w6
4906,Fairy Tail,Shounen,Ignia,INTP,8w7
4907,Fairy Tail,Shounen,Zancrow,ESTP,8w7
4908,Fairy Tail,Shounen,José Pora,ENTJ,8w7
4909,Fairy Tail,Shounen,Touka,ESTJ,3w4
4910,Fairy Tail,Shounen,Laki Olietta,ENTP,4w5
4911,Fairy Tail,Shounen,Macao Conbolt,ESFP,4w5
4912,Fairy Tail,Shounen,Wakaba Mine,ESTP,1w9
4913,Fairy Tail,Shounen,Jet,ESTP,7w6
4914,Fairy Tail,Shounen,Droy,ISFP,9w1
4915,Fairy Tail,Shounen,Max Aloze,ENTP,7w6
4916,Fairy Tail,Shounen,Warren Rocko,ISFJ,1w2
4917,Fairy Tail,Shounen,Hibiki Leytis,ENTP,3w2
4918,Fairy Tail,Shounen,Mercephobia,INFJ,1w9
4919,Fairy Tail,Shounen,Ren Akatsuki,ISTP,3w4
4920,Fairy Tail,Shounen,Mister Sol,ESTJ,8w9
4921,Fairy Tail,Shounen,Arlock,INFJ,1w9
4922,Fairy Tail,Shounen,Mary,ESFP,7w8
4923,Fairy Tail,Shounen,Georg Reizen,ENTJ,XwX
4924,Fairy Tail,Shounen,Kiria,ESTP,XwX
4925,Fairy Tail,Shounen,Madmole,ISTJ,XwX
4926,Fairy Tail,Shounen,Skullion Raider,ENTJ,8w7
4927,Fairy Tail,Shounen,Karameel,ISTJ,XwX
4928,Fairy Tail,Shounen,Invel Yura (Winter General),ISTJ,6w5
4929,Fairy Tail,Shounen,Cancer,ENFP,4w3
4930,Fairy Tail,Shounen,Sagittarius,ISTJ,1w2
4931,Fairy Tail,Shounen,Scorpio,ESTP,7w6
4932,Fairy Tail,Shounen,Gemini,ENTP,7w8
4933,Fairy Tail,Shounen,Capricorn,ISTJ,1w9
4934,Fairy Tail,Shounen,Rustyrose,ESTP,4w5
4935,Fairy Tail,Shounen,Kain Hikaru,ESFP,7w6
4936,Fairy Tail,Shounen,Ophiuchus,ENTJ,8w7
4937,Fairy Tail,Shounen,Libra,ISFJ,1w9
4938,Fairy Tail,Shounen,Pisces,ISFP,6w5
4939,Fairy Tail,Shounen,Vidaldus Taka,ENTP,XwX
4940,Fairy Tail,Shounen,Owl,ENTP,XwX
4941,Fairy Tail,Shounen,Braiya / Briar,ESTP,8w9
4942,Fairy Tail,Shounen,Totomaru,XXXX,7w6
4943,Fairy Tail,Shounen,Bora,ESTP,3w2
4944,Fairy Tail,Shounen,Eligoal,ENTJ,8w7
4945,Fairy Tail,Shounen,Jenny Rearlight,ESTP,3w2
4946,Fairy Tail,Shounen,Eve Tearm,ESFP,2w3
4947,Fairy Tail,Shounen,Ebar,ESTP,3w2
4948,Fairy Tail,Shounen,Lucy Ashley,ESTP,8w7
4949,Fairy Tail,Shounen,Gray Surge,INFP,9w1
4950,Fairy Tail,Shounen,Edolas Wendy,ISTP,6w5
4951,Fairy Tail,Shounen,Edolas Juvia,ESTJ,6w7
4952,Fairy Tail,Shounen,Edolas Cana,ISFJ,2w1
4953,Fairy Tail,Shounen,Wally Buchanan,ISTP,9w1
4954,Fairy Tail,Shounen,Edolas Elfman,ISFP,9w1
4955,Fairy Tail,Shounen,Sugar Boy,ESFP,3w4
4956,Fairy Tail,Shounen,Coco,ESFP,XwX
4957,Fairy Tail,Shounen,Faris,ISFP,XwX
4958,Fairy Tail,Shounen,Racer (Sawyer),ESTP,7w6
4959,Fairy Tail,Shounen,Lamia Scale (Guild),ESTJ,XwX
4960,Fairy Tail,Shounen,Blue Pegasus (Guild),ESFP,7w8
4961,Fairy Tail,Shounen,Sabertooth (Guild),ESTP,XwX
4962,Fairy Tail,Shounen,Mermaid Heel (Guild),ISTJ,XwX
4963,Fairy Tail,Shounen,Phantom Lord (Guild),ESTP,XwX
4964,Fairy Tail,Shounen,Cait Shelter (Guild),ISFJ,1w9
4965,Fairy Tail,Shounen,Youko,ENTP,5w4
4966,Fairy Tail,Shounen,Hakune,INFJ,XwX
4967,Fairy Tail,Shounen,Mimi,ESFJ,XwX
4968,Fairy Tail,Shounen,Tartaros (guild),ISTJ,6w5
4969,Fairy Tail,Shounen,Daphne,ENTP,5w4
4970,Fairy Tail,Shounen,Mary Hughes,ESTP,8w7
4971,Fairy Tail,Shounen,Byro Caracy,ESTJ,XwX
4972,Fairy Tail,Shounen,Lulu,ISFJ,2w3
4973,Fairy Tail,Shounen,Elefseria,ISTP,XwX
4974,Fairy Tail,Shounen,Haku,ESFP,2w3
4975,Fairy Tail,Shounen,Misaki,ISTP,XwX
4976,Fairy Tail,Shounen,Kirin,XXXX,7w8
4977,Fairy Tail,Shounen,Marin Hollow,ESFJ,1w2
4978,Fairy Tail,Shounen,Siegrain Fernandes (Illusion),ENTJ,3w4
4979,Fairy Tail,Shounen,Kurodoa,ENTP,6w7
4980,Fairy Tail,Shounen,Heine Lunasea,ISTJ,1w9
4981,Fairy Tail,Shounen,Olga Nanagia,ENFP,3w4
4982,Fairy Tail,Shounen,Juliet Sun,ESFJ,3w2
4983,Fairy Tail,Shounen,Toby Orrolta,ESTP,XwX
4984,Fairy Tail,Shounen,Bob,ESFJ,2w1
4985,Fairy Tail,Shounen,Bacchus Groh,ESTP,7w8
4986,Fairy Tail,Shounen,Goldmine,ENTP,6w5
4987,Fairy Tail,Shounen,Risley Law,ENFP,1w2
4988,Fairy Tail,Shounen,Araña Webb,ISTJ,8w9
4989,Fairy Tail,Shounen,Beth Vanderwood,ISFJ,7w6
4990,Fairy Tail,Shounen,Ooba Babasama,ENFP,2w3
4991,Fairy Tail,Shounen,Shagotte,INFJ,9w1
4992,Fairy Tail,Shounen,Nichiya,ESFP,3w4
4993,Fairy Tail,Shounen,Reedus Jonah,INFP,6w5
4994,Fairy Tail,Shounen,Nab Lasaro,ENFP,9w1
4995,Fairy Tail,Shounen,Vijeeter Ecor,ISFP,6w7
4996,Fairy Tail,Shounen,Quatro Cerberus (guild),XXXX,XwX
4997,Fairy Tail,Shounen,Aria,ESFJ,2w1
4998,Fairy Tail,Shounen,Sol,ESTJ,3w4
4999,Fairy Tail,Shounen,Twilight Ogre,XXXX,XwX
5000,Fairy Tail,Shounen,Raven Tail (Guild),XXXX,XwX
5001,Fairy Tail,Shounen,Orochi's Fin (Guild),XXXX,XwX
5002,Fairy Tail,Shounen,Beast Master,XXXX,7w8
5003,Fairy Tail,Shounen,Sherria Blendy,ESFJ,2w1
5004,Fairy Tail,Shounen,Ziemma Orland,XXXX,8w7
5005,Fairy Tail,Shounen,Fukuro,ENFP,XwX
5006,Fairy Tail,Shounen,Oración Seis,XXXX,XwX
5007,Fairy Tail,Shounen,Grimoire Heart (Guild),XXXX,XwX
